"id","orderId","date","timestamp","symbol","type","price","amount","total","fee","feeCoin","category","period","tradeType","baseCoin","isShift","note"
"53408887","390678980","18.05.2021 13:08:09","1621332489790","MATICUSDT","BUY",2.15438,10,21.5438,0.0215841,"USDT","test","period-00","opened","USDT",0,"Стейкинг (Денис) недостача 243.7 монет"
"53414407","390704603","18.05.2021 13:13:55","1621332835476","MATICUSDT","BUY",2.15239,10,21.5239,0.021467200000000002,"USDT","test","period-00","opened","USDT",0,"Стейкинг (Денис) недостача 243.7 монет"
"53525742","391202126","18.05.2021 15:17:24","1621340244835","MATICUSDT","BUY",2.11374,10,21.1374,0.0211112,"USDT","test","period-00","opened","USDT",0,"Стейкинг (Денис) недостача 243.7 монет"
"53641101","391619727","18.05.2021 16:30:22","1621344622928","MATICUSDT","BUY",2.06077,10,20.6077,0.020733799999999997,"USDT","test","period-00","opened","USDT",0,"Стейкинг (Денис) недостача 243.7 монет"
"56455846","392059644","19.05.2021 07:43:03","1621399383494","MATICUSDT","BUY",2,10,20,0.0200081,"USDT","test","period-00","opened","USDT",0,"Стейкинг (Денис) недостача 243.7 монет"
"58803100","410005376","19.05.2021 15:47:37","1621428457263","MATICUSDT","BUY",1.90733,10,19.0733,0.0182,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"58804179","410008707","19.05.2021 15:47:48","1621428468962","MATICUSDT","SELL",1.90235,9.9,18.833265,0.01883327,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"59071443","410473416","19.05.2021 16:16:32","1621430192695","MATICUSDT","BUY",1.4934,35.2,52.56768,0.053774688,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"59071444","410473416","19.05.2021 16:16:32","1621430192701","MATICUSDT","BUY",1.4934,14.5,21.6543,0.022151505000000002,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"59071445","410473416","19.05.2021 16:16:32","1621430192726","MATICUSDT","BUY",1.4934,123.7,184.73358,0.188975253,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"59071446","410473416","19.05.2021 16:16:32","1621430192729","MATICUSDT","BUY",1.4934,26.6,39.72444,0.040636554,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"288654896","2216538776","19.05.2021 17:16:49","1621433809404","BNBUSDT","BUY",330.82,1,330.82,0.24795000000000003,"USDT","test","period-00","opened","USDT",0,"Затраты на комиссию в BNB"
"7049375","46053044","21.05.2021 18:24:46","1621610686945","TWTBTC","BUY",0.00001398,200,0.002796,0.000002796,"BTC","spot-classic","period-00","closed","BTC",1,"Спот-сделка классическая (не по сигналу) перевести в BTC"
"105451324","979167051","21.05.2021 18:33:07","1621611187304","TRXUSDT","BUY",0.08155,8286.3,675.747765,0.497532888,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"105451325","979167051","21.05.2021 18:33:07","1621611187304","TRXUSDT","BUY",0.08156,1713.7,139.769372,0.102890736,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"23194342","132017806","22.05.2021 11:08:22","1621670902911","CAKEUSDT","BUY",15.553,37.664,585.788192,0.4417947006,"USDT","test","period-00","opened","USDT",0,"Стандартная закупка на спот"
"23194343","132017806","22.05.2021 11:08:22","1621670902911","CAKEUSDT","BUY",15.554,44.515,692.38631,0.5221550097,"USDT","test","period-00","opened","USDT",0,"Стандартная закупка на спот"
"23194344","132017806","22.05.2021 11:08:22","1621670902911","CAKEUSDT","BUY",15.562,17.821,277.330402,0.20903756699999998,"USDT","test","period-00","opened","USDT",0,"Стандартная закупка на спот"
"106080580","985125170","23.05.2021 10:39:06","1621755546934","TRXUSDT","BUY",0.07176,3160.3,226.783128,0.1703560936,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"106080581","985125170","23.05.2021 10:39:06","1621755546934","TRXUSDT","BUY",0.07176,697,50.01672,0.037571426399999996,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"106080582","985125170","23.05.2021 10:39:06","1621755546934","TRXUSDT","BUY",0.07177,1142.7,82.011579,0.0615964032,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"106094292","985208436","23.05.2021 11:10:48","1621757448592","TRXUSDT","BUY",0.07,5000,350,0.26063801179999996,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"106195010","985229781","23.05.2021 15:27:35","1621772855418","TRXUSDT","BUY",0.065,5000,325,0.2418514835,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"106247406","985264413","23.05.2021 16:34:39","1621776879124","TRXUSDT","BUY",0.06,5000,300,0.22388629119999998,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"108171765","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.0719,1301.4,93.57066,0.09357066,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171766","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.0719,654.8,47.08012,0.04708012,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171767","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.0719,338.2,24.31658,0.02431658,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171768","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.0719,140.4,10.09476,0.01009476,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171769","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.0719,189.4,13.61786,0.01361786,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171770","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07189,1391,99.99899,0.09999899,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171771","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07189,342.5,24.622325,0.02462233,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171772","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07189,246.5,17.720885,0.01772089,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171773","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07189,246.5,17.720885,0.01772089,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171774","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07188,143.7,10.329156,0.01032916,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171775","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07188,153,10.99764,0.01099764,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171776","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07188,270.6,19.450728,0.01945073,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171777","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07188,700,50.316,0.050316,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171778","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07187,347.8,24.996386,0.02499639,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171779","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07187,488.4,35.101308,0.03510131,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171780","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07187,253.7,18.233419,0.01823342,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171781","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07187,253.7,18.233419,0.01823342,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171782","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07187,253.7,18.233419,0.01823342,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108171783","994607316","28.05.2021 12:23:36","1622193816966","TRXUSDT","SELL",0.07187,23732.7,1705.669149,1.70566915,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"108463939","1006596943","29.05.2021 16:28:52","1622294932476","TRXUSDT","BUY",0.07,5000,350,0.34865,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"34298215","485034462","01.06.2021 11:43:33","1622537013483","AAVEUSDT","BUY",365.38,1,365.38,0.2730237708,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"32741852","323255351","01.06.2021 13:23:13","1622542993469","FTMUSDT","BUY",0.315,191.1,60.1965,0.044978362,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"32741853","323255351","01.06.2021 13:23:13","1622542993469","FTMUSDT","BUY",0.31503,308.9,97.312767,0.07270297099999999,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"96277116","579706624","01.06.2021 15:51:30","1622551890670","MATICUSDT","BUY",1.84795,16.3,30.121585,0.0225294336,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"96277117","579706624","01.06.2021 15:51:30","1622551890670","MATICUSDT","BUY",1.8484,193.7,358.03508,0.26776289280000004,"USDT","test","period-00","opened","USDT",0,"Стейкинг (Денис) недостача 243.7 монет"
"316785569","2361405334","02.06.2021 00:16:09","1622582169636","BNBUSDT","BUY",354.44,0.1,35.444,0.026569499999999996,"USDT","test","period-00","opened","USDT",0,"Затраты на комиссию в BNB"
"110704283","1031933921","08.06.2021 05:41:36","1623120096256","TRXUSDT","SELL",0.071,1371,97.341,0.072157058,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"110704284","1031933921","08.06.2021 05:41:36","1623120096256","TRXUSDT","SELL",0.071,142.2,10.0962,0.0074820395999999996,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"110704285","1031933921","08.06.2021 05:41:36","1623120096256","TRXUSDT","SELL",0.071,226.2,16.0602,0.0119021224,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"110704286","1031933921","08.06.2021 05:41:36","1623120096256","TRXUSDT","SELL",0.071,749.6,53.2216,0.039452678399999996,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"110759055","1033194862","08.06.2021 10:26:12","1623137172246","TRXUSDT","SELL",0.07014,1315.5,92.26917,0.06939126720000001,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"110759056","1033194862","08.06.2021 10:26:12","1623137172246","TRXUSDT","SELL",0.07013,2647.5,185.669175,0.1396372626,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу) плюс стейкинг"
"28016864","171286693","08.06.2021 17:56:00","1623164160146","CAKEUSDT","SELL",15.663,3.192,49.996296,0.0376984064,"USDT","test","period-00","opened","USDT",0,"Продажа биржа (21.26 CAKE) / P2P (на P2P обмен 79.25 CAKE на 1463 USDT) формирование оборотки фьючерса"
"28017448","171289534","08.06.2021 17:56:56","1623164216651","CAKEUSDT","SELL",15.699,1.103,17.315997,0.0131342148,"USDT","test","period-00","opened","USDT",0,"Продажа биржа (21.26 CAKE) / P2P (на P2P обмен 79.25 CAKE на 1463 USDT) формирование оборотки фьючерса"
"28017592","171290327","08.06.2021 17:57:13","1623164233765","CAKEUSDT","SELL",15.706,1.018,15.988708,0.012150973899999999,"USDT","test","period-00","opened","USDT",0,"Продажа биржа (21.26 CAKE) / P2P (на P2P обмен 79.25 CAKE на 1463 USDT) формирование оборотки фьючерса"
"28017696","171291443","08.06.2021 17:57:38","1623164258401","CAKEUSDT","SELL",15.757,15.201,239.522157,0.182048399,"USDT","test","period-00","opened","USDT",0,"Продажа биржа (21.26 CAKE) / P2P (на P2P обмен 79.25 CAKE на 1463 USDT) формирование оборотки фьючерса"
"914617217","6488840193","17.06.2021 09:46:33","1623912393718","BTCUSDT","BUY",39175.01,0.009884,387.20579884,0.29043748630000005,"USDT","deposit","period-00","opened","USDT",0,"Внесено на депозит"
"914617218","6488840193","17.06.2021 09:46:33","1623912393718","BTCUSDT","BUY",39175.01,0.020116,788.04450116,0.5914603689000001,"USDT","deposit","period-00","opened","USDT",0,"Внесено на депозит"
"111454560","691255735","18.06.2021 13:50:53","1624013453262","MATICUSDT","SELL",1.44596,213.7,309.001652,0.2315566215,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"25898036","86758715","18.06.2021 13:52:16","1624013536852","USDCUSDT","SELL",0.9998,71.61,71.595678,0.05376977199999999,"USDT","test","period-00","opened","USDT",0,"(?) Продажа USDC за USDT"
"37530713","480412961","10.07.2021 18:45:29","1625931929142","BNBETH","BUY",0.14936,0.14,0.0209104,0.0332283,"USDT","test","period-00","opened","USDT",0,"(?) Закупка BNB за ETH"
"6822230","84789876","10.07.2021 18:47:17","1625932037259","CAKEBNB","SELL",0.04732,2.5,0.1183,0.028089639200000002,"USDT","test","period-00","opened","USDT",0,"(?) Продажа CAKE за BNB"
"36325854","388714494","12.07.2021 09:18:20","1626070700736","FTMUSDT","SELL",0.23439,500,117.195,0.0879852664,"USDT","spot-classic","period-00","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"356609228","2647990610","12.07.2021 09:20:15","1626070815313","BNBUSDT","BUY",328.89,0.11,36.1779,0.02710455,"USDT","test","period-00","opened","USDT",0,"Затраты на комиссию в BNB"
"955483131","6827731345","14.07.2021 13:30:00","1626258600171","BTCUSDT","BUY",32596,0.03,977.88,0.00003,"BTC","deposit","period-00","opened","USDT",0,"Внесено на депозит"
"21344330","254459686","23.07.2021 13:57:21","1627037841121","ALGOUSDT","BUY",0.7841,50,39.205,0.039205,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"2042215","24806974","23.07.2021 14:18:46","1627039126923","TWTBTC","SELL",0.00000941,21,0.00019761,2e-7,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"2042216","24806974","23.07.2021 14:18:46","1627039126923","TWTBTC","SELL",0.00000941,30,0.0002823,2.8e-7,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"2042217","24806974","23.07.2021 14:18:46","1627039126923","TWTBTC","SELL",0.00000939,30,0.0002817,2.8e-7,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"2042218","24806974","23.07.2021 14:18:46","1627039126923","TWTBTC","SELL",0.00000938,21,0.00019698,2e-7,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"2042219","24806974","23.07.2021 14:18:46","1627039126923","TWTBTC","SELL",0.00000937,98,0.00091826,9.2e-7,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"21350383","254464730","23.07.2021 22:13:23","1627067603849","ALGOUSDT","BUY",0.7748,30,23.244,0.023244,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"21371128","254462216","25.07.2021 15:00:14","1627214414506","ALGOUSDT","BUY",0.8072,30,24.216,0.024216,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"21404566","254462339","26.07.2021 16:34:22","1627306462333","ALGOUSDT","BUY",0.8801,30,26.403,0.026403,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"21404567","254464755","26.07.2021 16:34:22","1627306462333","ALGOUSDT","BUY",0.8801,30,26.403,0.026403,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"21407760","254464789","26.07.2021 19:39:34","1627317574195","ALGOUSDT","BUY",0.8853,30,26.558999999999997,0.026558999999999996,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"21428882","254464913","27.07.2021 19:52:38","1627404758358","ALGOUSDT","BUY",0.825,20,16.5,0.0165,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"984676099","7036607707","03.08.2021 22:46:22","1628019982064","BTCUSDT","BUY",38281.44,0.1,3828.144,0.0001,"BTC","deposit","period-00","opened","USDT",0,"Внесено на депозит"
"6169530","151152119","03.08.2021 23:03:39","1628021019523","1INCHBTC","BUY",0.00005806,226.1,0.013127366,0.000009875391640000001,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6169531","151152119","03.08.2021 23:03:39","1628021019612","1INCHBTC","BUY",0.00005806,63.7,0.003698422,0.00000278217452,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6169532","151152119","03.08.2021 23:03:42","1628021022118","1INCHBTC","BUY",0.00005806,180,0.0104508,0.00000786188016,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6169533","151152119","03.08.2021 23:03:45","1628021025617","1INCHBTC","BUY",0.00005806,453.7,0.026341822,0.000019816332780000003,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6169534","151152119","03.08.2021 23:03:50","1628021030419","1INCHBTC","BUY",0.00005806,76.5,0.00444159,0.00000334124832,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"32720206","223062989","04.08.2021 16:04:40","1628082280159","MATICUSDT","BUY",1.03745,183,189.85335,0.18985335,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"32720207","223062989","04.08.2021 16:04:42","1628082282957","MATICUSDT","BUY",1.03745,32,33.1984,0.0331984,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"32720208","223062989","04.08.2021 16:04:43","1628082283077","MATICUSDT","BUY",1.03745,285,295.67325,0.29567325,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"32720589","223063104","04.08.2021 16:16:59","1628083019370","MATICUSDT","BUY",1.03804,500,519.02,0.51902,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"11573346","113809320","04.08.2021 16:30:56","1628083856092","WRXUSDT","BUY",1.0822,281,304.0982,0.30409820000000004,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"11573347","113809320","04.08.2021 16:30:56","1628083856264","WRXUSDT","BUY",1.0822,219,237.0018,0.2370018,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"21524299","258037349","04.08.2021 16:32:08","1628083928552","ALGOUSDT","BUY",0.8317,55,45.7435,0.0457435,"USDT","spot-classic","period-00","closed","USDT",1,"Спот-сделка классическая (не по сигналу) перевести в USDT"
"3312424","95707673","06.08.2021 14:13:46","1628248426378","LITBTC","BUY",0.00009634,162.5,0.01565525,0.000015655250000000002,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312426","95707673","06.08.2021 14:14:21","1628248461369","LITBTC","BUY",0.00009634,470.8,0.045356872,0.000045356872,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312427","95707673","06.08.2021 14:14:32","1628248472867","LITBTC","BUY",0.00009634,10.8,0.001040472,7.812852599999999e-7,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312428","95707673","06.08.2021 14:14:32","1628248472891","LITBTC","BUY",0.00009634,100,0.009634,0.00000723438758,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312429","95707673","06.08.2021 14:14:32","1628248472893","LITBTC","BUY",0.00009634,50,0.004817,0.000004817000000000001,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312430","95707673","06.08.2021 14:14:32","1628248472897","LITBTC","BUY",0.00009634,50,0.004817,0.000004817000000000001,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312431","95707673","06.08.2021 14:14:32","1628248472901","LITBTC","BUY",0.00009634,64.9,0.006252466,0.000006252466,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312432","95707673","06.08.2021 14:14:33","1628248473381","LITBTC","BUY",0.00009634,70.8,0.006820872,0.000006820872,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312433","95707673","06.08.2021 14:14:36","1628248476614","LITBTC","BUY",0.00009634,20.2,0.001946068,0.000001946068,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882623","351498538","06.08.2021 14:20:56","1628248856918","ZECBTC","BUY",0.002942,1.143,0.003362706,0.0000033627059999999998,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882624","351498538","06.08.2021 14:20:58","1628248858078","ZECBTC","BUY",0.002942,1.026,0.003018492,0.000003018492,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882625","351498538","06.08.2021 14:22:03","1628248923518","ZECBTC","BUY",0.002942,1.685,0.00495727,0.000004962325000000001,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882626","351498538","06.08.2021 14:22:08","1628248928878","ZECBTC","BUY",0.002942,0.119,0.000350098,2.6272485e-7,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882629","351498538","06.08.2021 14:22:55","1628248975222","ZECBTC","BUY",0.002942,0.755,0.00222121,0.0000022234750000000003,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882632","351498538","06.08.2021 14:24:06","1628249046431","ZECBTC","BUY",0.002942,2.354,0.006925468,0.0000069325300000000005,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882639","351498538","06.08.2021 14:27:17","1628249237219","ZECBTC","BUY",0.002942,1.234,0.003630428,0.0000036328960000000003,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882640","351498538","06.08.2021 14:27:17","1628249237308","ZECBTC","BUY",0.002942,0.37,0.00108854,0.00000108928,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882642","351498538","06.08.2021 14:27:20","1628249240219","ZECBTC","BUY",0.002942,0.418,0.001229756,0.0000012305920000000001,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882643","351498538","06.08.2021 14:27:22","1628249242875","ZECBTC","BUY",0.002942,0.997,0.002933174,0.0000029351680000000003,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882645","351498538","06.08.2021 14:28:26","1628249306622","ZECBTC","BUY",0.002942,0.669,0.001968198,0.000001968867,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882649","351498538","06.08.2021 14:30:51","1628249451866","ZECBTC","BUY",0.002942,0.039,0.000114738,8.587311999999999e-8,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882650","351498538","06.08.2021 14:30:54","1628249454798","ZECBTC","BUY",0.002942,0.223,0.000656066,4.9147612e-7,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882651","351498538","06.08.2021 14:31:14","1628249474220","ZECBTC","BUY",0.002942,0.417,0.001226814,0.000001226814,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882652","351498538","06.08.2021 14:31:14","1628249474240","ZECBTC","BUY",0.002942,1.106,0.003253852,0.0000032538520000000003,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882653","351498538","06.08.2021 14:31:24","1628249484514","ZECBTC","BUY",0.002942,0.417,0.001226814,0.000001226814,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882654","351498538","06.08.2021 14:31:26","1628249486276","ZECBTC","BUY",0.002942,2.2,0.0064724,0.000006472400000000001,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882655","351498538","06.08.2021 14:31:27","1628249487814","ZECBTC","BUY",0.002942,3.817,0.011229614,0.000011229614000000002,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882656","351498538","06.08.2021 14:31:35","1628249495313","ZECBTC","BUY",0.002942,11.406,0.033556452,0.000033556452,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882657","351498538","06.08.2021 14:31:37","1628249497116","ZECBTC","BUY",0.002942,0.417,0.001226814,0.000001226814,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20882658","351498538","06.08.2021 14:31:38","1628249498111","ZECBTC","BUY",0.002942,2.188,0.006437096,0.000006437096,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"4109475","33384351","06.08.2021 14:39:24","1628249964743","EPSBTC","BUY",0.00001609,2000,0.03218,0.0000321,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"4109477","33384308","06.08.2021 14:39:38","1628249978286","EPSBTC","BUY",0.00001608,4000,0.06432,0.0000642,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"4109479","33384240","06.08.2021 14:39:38","1628249978513","EPSBTC","BUY",0.00001607,438.9,0.007053123,0.000007044345,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"4109480","33384240","06.08.2021 14:39:38","1628249978520","EPSBTC","BUY",0.00001607,4561.1,0.073296877,0.000073205655,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"4109482","33384445","06.08.2021 14:41:21","1628250081176","EPSBTC","BUY",0.00001604,2000,0.03208,0.00003206,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"989003353","7070457339","06.08.2021 14:56:11","1628250971564","BTCUSDT","BUY",40519.27,0.203539,8247.25169653,0.00020354,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"989003354","7070457339","06.08.2021 14:56:11","1628250971564","BTCUSDT","BUY",40519.27,0.25,10129.8175,0.00025,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
